1,1,0.0,14.02,16.91,27.59,1,1,1.0
1,2,54.23,61.49,120.89000000000001,56.60999999999999,1,1,1.0
1,3,92.32,0.0,227.38,62.19,1,1,0.0
1,4,313.32,0.0,396.71,113.68,1,1,1.0
2,1,0.0,16.2,9.8,25.41,1,1,1.0
2,2,34.53,57.55,120.9,56.61,1,1,1.0
2,3,93.8,0.0,225.89999999999998,62.19,1,1,0.0
2,4,312.88,0.0,396.70000000000005,113.46,1,1,1.0
3,1,0.0,22.9,3.8,16.4,1,1,1.0
3,2,19.8,55.06,113.85000000000001,56.44,1,1,1.0
3,3,93.8,0.0,225.05,62.19,1,1,0.0
3,4,312.43,0.0,396.71,113.24,1,1,1.0
4,2,3.83,53.2,108.87,54.2,1,1,1.0
4,3,93.8,0.0,224.2,62.19,1,1,0.0
4,4,311.99,0.0,396.71000000000004,113.02,1,1,1.0
5,2,0.0,48.01,93.83,54.21,1,1,1.0
5,3,93.45,0.0,223.95,62.19,1,1,0.0
5,4,310.66,0.0,396.71,113.02,1,1,1.0
6,2,0.0,48.01,76.2,47.690000000000005,1,1,1.0
6,3,93.1,0.0,223.70000000000002,62.19,1,1,0.0
6,4,310.66,0.0,396.71,112.35,1,1,1.0
7,2,0.0,42.0,56.99,48.099999999999994,1,1,1.0
7,3,91.9,0.0,223.9,62.19,1,1,0.0
7,4,309.17,0.0,396.71,111.23,1,1,1.0
8,2,0.0,42.0,41.4,46.400000000000006,1,1,1.0
8,3,91.9,0.0,223.82000000000002,62.19,1,1,0.0
8,4,308.8,0.0,396.71,110.86,1,1,1.0
9,2,0.0,42.0,26.0,42.400000000000006,1,1,1.0
9,3,91.9,0.0,223.73999999999998,62.19,1,1,0.0
9,4,307.68,0.0,396.71,110.49,1,1,1.0
10,2,0.0,47.9,12.9,28.699999999999996,1,1,1.0
10,3,91.9,0.0,223.67,62.19,1,1,0.0
10,4,307.56,0.0,396.71,110.37,1,1,1.0
10,5,916.83,187.58,43.16999999999996,69.66,1,1,1.0
11,3,91.9,0.0,223.59,62.19,1,1,0.0
11,4,307.43,0.0,396.71,110.24,1,1,1.0
11,5,864.9,182.0,95.10000000000002,85.60000000000002,1,1,1.0
12,3,91.9,0.0,223.51000000000002,62.19,1,1,0.0
12,4,307.31,0.0,396.71,110.12,1,1,1.0
12,5,822.6,172.5,137.39999999999998,95.10000000000002,1,1,1.0
13,3,91.9,0.0,223.42999999999998,62.19,1,1,0.0
13,4,306.94,0.0,396.71,110.12,1,1,1.0
13,5,779.3,160.06,180.70000000000005,99.04000000000002,1,1,1.0
14,3,91.9,0.0,223.35999999999999,62.19,1,1,0.0
14,4,306.94,0.0,396.71,110.02,1,1,1.0
14,5,736.0,150.6,224.0,118.9,1,1,1.0
14,6,0.0,179.38,14.97,44.18000000000001,1,1,1.0
15,3,91.9,0.0,223.28,62.19,1,1,0.0
15,4,306.94,0.0,396.71,109.93,1,1,1.0
